frequency_auc,k_on,master_seed,matched_pair_misordering,mean_active_increment,mean_coalition_score,mean_inactive_increment,mean_normal_score,mean_score_gap,mean_signed_increment,realized_R_exp,realized_p_on,requested_R_exp,requested_p_on,score_auc
0.33834000000000003,800,27027,0.0,0.21911294301625367,33.918683578916074,0.0005324002421264929,3.4649036733927816,30.45377990552329,0.0216800677555233,0.9672769217599192,0.09675,1.0,0.1,1.0
0.48849,400,27027,0.0,0.1290042617963146,20.58908018269181,0.0006828949151313496,4.20477272386846,16.38430745882335,0.02628300760792741,0.997270004605188,0.1995,1.0,0.2,1.0
0.3887837,267,27027,0.0,0.08729633390783344,13.658558995887434,0.0007767538822353583,4.179015868843147,9.479543127044288,0.026126990829735592,0.9776620266950933,0.293,1.0,0.3,1.0
0.4852125,200,27027,0.0,0.06346957829266839,10.123397737680607,0.0007500140436074796,4.12010052170483,6.003297215975777,0.025759440287920515,0.9966451487125781,0.39875,1.0,0.4,1.0
0.419477,160,27027,0.0,0.04693682499430317,7.389733727103092,0.0005827871004617196,3.742797832761141,3.646935894341951,0.023388973744231715,0.9837731173248169,0.492,1.0,0.5,1.0
0.45409299999999997,133,27027,0.0,0.035403869242742365,5.612787814267402,0.0004041665286004452,3.402524298344887,2.210263515922515,0.021263989346229025,0.99062153790782,0.596,1.0,0.6,0.9999343749999999
0.44987024999999997,114,27027,0.0065,0.02824844725056923,4.474638789831918,0.00037899500876287836,3.157505581699777,1.317133208132141,0.019741296953757842,0.9897904795706489,0.69475,1.0,0.7,0.99467365
0.47046374999999996,100,27027,0.098,0.022921293190053912,3.6456316818780743,-0.0002601315518065006,2.909008849207306,0.7366228326707684,0.01817489647415799,0.9938332971958344,0.79525,1.0,0.8,0.9087999999999999
0.5096257125,89,27027,0.284,0.019027049381039204,3.048980014539937,0.00016631715745090594,2.7458138790734696,0.3031661354664674,0.017145691341736276,1.0012972008330576,0.90025,1.0,0.9,0.7193466999999999
0.5016,80,27027,0.503,0.01581476136368101,2.5303618181889616,nan,2.5305394205366274,-0.0001776023476658395,0.01581476136368101,0.999769428175627,1.0,1.0,1.0,0.497016
0.9948125,1000,27027,0.0,0.2461655013965782,47.63302452023786,0.0005324002421264929,3.882916565094123,43.75010795514374,0.024297402778819695,1.2090961521998989,0.09675,1.25,0.1,1.0
0.9985999999999999,500,27027,0.0,0.15649356960750685,31.220467136697604,0.0006828949151313496,5.081528004286443,26.13893913241116,0.03176712451626026,1.2465875057564848,0.1995,1.25,0.2,1.0
0.9962742,333,27027,0.0,0.1102903972022796,21.521847529258437,0.0007767538822353583,5.256725445574678,16.26512208368376,0.03286425137500832,1.2193312917208468,0.293,1.25,0.3,1.0
0.9985624999999999,250,27027,0.0,0.08247547880818142,16.44354858738117,0.0007500140436074796,5.333645554108925,11.109903033272245,0.03333804311848134,1.2458064358907226,0.39875,1.25,0.4,1.0
0.99773,200,27027,0.0,0.06310809849767048,12.419673784341551,0.0005827871004617196,5.015002199137419,7.404671585204132,0.031345240307888426,1.2297163966560212,0.492,1.25,0.5,1.0
0.9984692,167,27027,0.0,0.04860899164234753,9.676300312292268,0.0004041665286004452,4.6616265373599814,5.0146737749322865,0.029134242296393706,1.2438631340647062,0.596,1.25,0.6,1.0
0.9983896999999999,143,27027,0.0,0.039421751397390535,7.833042870034403,0.00037899500876287836,4.39945922905369,3.4335836409807126,0.027503950009761944,1.2415792857772177,0.69475,1.25,0.7,1.0
0.9984125,125,27027,0.0,0.03239229944343551,6.4399940330980225,-0.0002601315518065006,4.113651812545845,2.3263422205521778,0.025706714197159704,1.2422916214947928,0.79525,1.25,0.8,0.9997812500000001
0.99870665,111,27027,0.0055,0.027384857945492832,5.473014477125442,0.00016631715745090594,3.948148448430252,1.5248660286951905,0.02466980850188565,1.2488088684547127,0.90025,1.25,0.9,0.9959587249999999
0.9987499999999999,100,27027,0.0645,0.023010716922392163,4.602143384478433,nan,3.6814278287674074,0.9207155557110256,0.023010716922392163,1.2497117852195336,1.0,1.25,1.0,0.9348075
1.0,1200,27027,0.0,0.27198291835908495,63.15443364297955,0.0005324002421264929,4.282544271891977,58.87188937108757,0.026795237869942222,1.4509153826398786,0.09675,1.5,0.1,1.0
1.0,600,27027,0.0,0.18090524162520696,43.30871484507456,0.0006828949151313496,5.8628626404479105,37.445852204626654,0.036637253083791434,1.4959050069077817,0.1995,1.5,0.2,1.0
1.0,400,27027,0.0,0.13056338995025255,30.604058604339205,0.0007767538822353583,6.206607755311863,24.397450849027344,0.038804238250164394,1.4646622122772932,0.293,1.5,0.3,1.0
1.0,300,27027,0.0,0.10005830198479258,23.93894874986162,0.0007500140436074796,6.455751750277376,17.483196999584244,0.040349193860155036,1.4949677230688672,0.39875,1.5,0.4,1.0
1.0,240,27027,0.0,0.07792779451624313,18.403427952955976,0.0005827871004617196,6.1816749169917475,12.221753035964229,0.03863653074902616,1.4756596759872254,0.492,1.5,0.5,1.0
1.0,200,27027,0.0,0.062020571847793284,14.785704328513921,0.0004041665286004452,5.938671667897588,8.847032660616332,0.03712754409883938,1.489656447981684,0.596,1.5,0.6,1.0
1.0,171,27027,0.0,0.05067212527669404,12.039924990306249,0.00037899500876287836,5.647628123229974,6.392296867076275,0.03532014726240806,1.4846857193559735,0.69475,1.5,0.7,1.0
1.0,150,27027,0.0,0.0425735050561361,10.15697396876767,-0.0002601315518065006,5.409780197268382,4.747193771499288,0.03380331796065986,1.4907499457937512,0.79525,1.5,0.8,1.0
1.0,133,27027,0.0,0.03590131702533985,8.597162733448545,0.00016631715745090594,5.172861203776009,3.4243015296725368,0.03233675078851792,1.4963205360763674,0.90025,1.5,0.9,1.0
1.0,120,27027,0.0,0.030469370249797924,7.312648859951501,nan,4.873058218038337,2.4395906419131643,0.030469370249797924,1.4996541422634404,1.0,1.5,1.0,0.9999380000000001
1.0,1600,27027,0.0,0.3067570208206296,94.971973646067,0.0005324002421264929,4.820300656349631,90.15167298971737,0.03015963228309667,1.9345538435198384,0.09675,2.0,0.1,1.0
1.0,800,27027,0.0,0.21745313188784574,69.41103969860033,0.0006828949151313496,7.029058187868309,62.381981510732025,0.043928557191187864,1.994540009210376,0.1995,2.0,0.2,1.0
1.0,533,27027,0.0,0.1649714208263224,51.526843638051886,0.0007767538822353583,7.8205460698780165,43.706297568173866,0.04888579129685286,1.9516623978594931,0.293,2.0,0.3,1.0
1.0,400,27027,0.0,0.13091483958271477,41.76183382688601,0.0007500140436074796,8.423840032185945,33.33799379470007,0.05265323822732651,1.9932902974251563,0.39875,2.0,0.4,1.0
1.0,320,27027,0.0,0.1060210297622163,33.38390185152669,0.0005827871004617196,8.390540331550486,24.9933615199762,0.052458402490044985,1.9675462346496337,0.492,2.0,0.5,1.0
1.0,267,27027,0.0,0.08782095663890697,27.95024894372509,0.0004041665286004452,8.398637979931346,19.551610963793742,0.052504573434343144,1.9886913580555483,0.596,2.0,0.6,1.0
1.0,229,27027,0.0,0.07368436923952248,23.44603471235448,0.00037899500876287836,8.20599076627844,15.240043946076039,0.05130790375558311,1.9882633317691103,0.69475,2.0,0.7,1.0
1.0,200,27027,0.0,0.062346893009946544,19.832546666463994,-0.0002601315518065006,7.925255729718099,11.907290936745895,0.049528104730927607,1.9876665943916687,0.79525,2.0,0.8,1.0
1.0,178,27027,0.0,0.05341925582050365,17.120283878657393,0.00016631715745090594,7.697225332692671,9.423058545964722,0.04810727518886414,2.0025944016661152,0.90025,2.0,0.9,1.0
1.0,160,27027,0.0,0.04646966505702673,14.870292818248556,nan,7.430548371371542,7.439744446877014,0.04646966505702673,1.999538856351254,1.0,2.0,1.0,1.0
0.0,200,27028,0.0,0.06066688260998167,2.372075110050283,-0.0004830554614168546,0.8757688266099711,1.4963062834403118,0.0054943509850623505,0.2445313472301353,0.09775,0.25,0.1,0.99994
0.0,100,27028,0.1975,0.021056236273067696,0.8411966391090543,-0.0006208645983603919,0.5921228133731387,0.24907382573591563,0.0037091363007073688,0.24984724608296432,0.19975,0.25,0.2,0.8033049999999999
0.0,67,27028,0.5125,0.010309086207620746,0.4171881006499963,-0.0006324111598574692,0.42736487692213015,-0.01017677627213387,0.002671921045120951,0.25308681738386485,0.302,0.25,0.3,0.4874618
0.0,50,27028,0.668,0.006190759652501948,0.2497971519784536,-0.0004272840883059794,0.35861064980142965,-0.10881349782297606,0.002243096561110019,0.2523488455431192,0.4035,0.25,0.4,0.34079125
0.0,40,27028,0.6765,0.003832809710420096,0.15561207424305587,-0.0005499019535386608,0.2672600204666308,-0.1116479462235749,0.0016743242159204081,0.25391234520571593,0.5075,0.25,0.5,0.323085
0.0,33,27028,0.6895,0.002596254087983076,0.10456802777465038,-0.0006978289572864846,0.2103040811993572,-0.10573605342470682,0.001312385221089265,0.2518891766423157,0.61025,0.25,0.6,0.32676095000000005
0.0,29,27028,0.6675,0.0018609174113851442,0.0756611801120972,-0.0005990116545685153,0.17988025174886174,-0.10421907163676454,0.0011253986206650002,0.25427507712743835,0.701,0.25,0.7,0.33357225
0.0,25,27028,0.6665,0.001238691511468976,0.04993475155609309,-0.0003789494673309714,0.14750793719589003,-0.09757318563979694,0.0009252735718264861,0.2521143205937297,0.80625,0.25,0.8,0.33972625
0.0,22,27028,0.641,0.0006323784329750516,0.02502131745752387,0.0007652442882887906,0.10313004877340214,-0.07810873131587827,0.0006457646678979109,0.24745196459986607,0.89925,0.25,0.9,0.3661516
0.0,20,27028,0.6345,0.0005803454094713102,0.023213816378852413,nan,0.09263411635793954,-0.06942029997908714,0.0005803454094713102,0.2501599460154837,1.0,0.25,1.0,0.377104
0.0,400,27028,0.0,0.1296554224156615,10.139054032904733,-0.0004830554614168546,1.9529384582744755,8.186115574630257,0.012237980751067553,0.4890626944602706,0.09775,0.5,0.1,1.0
0.0,200,27028,0.0,0.06038976792935725,4.825142457555643,-0.0006208645983603919,1.8497726854082825,2.97536977214736,0.011566009249051207,0.49969449216592865,0.19975,0.5,0.2,1.0
0.0,133,27028,0.0025,0.03431864110573933,2.756885077306251,-0.0006324111598574692,1.586982569272953,1.1699025080332983,0.009922806624352763,0.5023962195828958,0.302,0.5,0.3,0.996611025
0.0,100,27028,0.147,0.022518407207202436,1.8172354616212365,-0.0004272840883059794,1.4136366081047633,0.4035988535164732,0.008831302349431667,0.5046976910862384,0.4035,0.5,0.4,0.8510375
0.0,80,27028,0.452,0.015032188332957563,1.220613692636154,-0.0005499019535386608,1.176370050134637,0.04424364250151691,0.007358008866858172,0.5078246904114319,0.5075,0.5,0.5,0.56056
0.0,67,27028,0.6585,0.010932466895091768,0.8939860816457869,-0.0006978289572864846,1.0230418883513004,-0.12905580670551353,0.006399559086627345,0.5114113586374289,0.61025,0.5,0.6,0.344766025
0.0,57,27028,0.7735,0.008023585684207244,0.6411968263677378,-0.0005990116545685153,0.8712470787433096,-0.23005025237557186,0.005445429079913293,0.4997820481470341,0.701,0.5,0.7,0.2335848
0.0,50,27028,0.8325,0.006136460936713561,0.4947521630225309,-0.0003789494673309714,0.7790487391879802,-0.28429657616544934,0.0048741001709299335,0.5042286411874594,0.80625,0.5,0.8,0.17704124999999998
0.0,44,27028,0.8565,0.00458584396959359,0.3628961766898192,0.0007652442882887906,0.6707380842886062,-0.30784190759878693,0.004200918551702132,0.49490392919973214,0.89925,0.5,0.9,0.1403952
0.0,40,27028,0.8815,0.003944742381526718,0.3155793905221374,nan,0.6302320489248888,-0.3146526584027514,0.003944742381526718,0.5003198920309674,1.0,0.5,1.0,0.12161400000000001
0.00024749999999997273,600,27028,0.0,0.17839758023354255,20.926036161394535,-0.0004830554614168546,2.714189003790784,18.21184715760375,0.017002526677765424,0.733594041690406,0.09775,0.75,0.1,1.0
0.0005312499999999887,300,27028,0.0,0.09748253615883597,11.68328195863649,-0.0006208645983603919,3.03332238394769,8.6499595746888,0.018975289702889583,0.749541738248893,0.19975,0.75,0.2,1.0
0.0006300000000000305,200,27028,0.0,0.061645093185810754,7.44672725684594,-0.0006324111598574692,2.9086085730136184,4.538118683832321,0.018175395152534336,0.7554830369667607,0.302,0.75,0.3,1.0
0.0006575000000000387,150,27028,0.0,0.04196292275417443,5.079611799392816,-0.0004272840883059794,2.6669235621734915,2.4126882372193243,0.01667716437263487,0.7570465366293575,0.4035,0.75,0.4,0.99999375
0.0007700000000000262,120,27028,0.0035,0.0295852601901898,3.603484691165118,-0.0005499019535386608,2.357012373119666,1.246472318045452,0.014743692834403533,0.7617370356171477,0.5075,0.75,0.5,0.99741
0.0008137500000000214,100,27028,0.087,0.022210245744171974,2.7107604930761893,-0.0006978289572864846,2.1228277909073863,0.587932702168803,0.01328182362927854,0.7633005352797445,0.61025,0.75,0.6,0.91631
0.0006072000000000204,86,27028,0.329,0.017073186994456275,2.0585483022955824,-0.0005990116545685153,1.8841259204782106,0.1744223818173718,0.011789199598397864,0.7540571252744723,0.701,0.75,0.7,0.6783139
0.0006437500000000367,75,27028,0.5915,0.013261089643124556,1.603763028715376,-0.0003789494673309714,1.697056260262138,-0.09329323154676206,0.010618332065473796,0.756342961781189,0.80625,0.75,0.8,0.40858
0.0005999500000000172,67,27028,0.755,0.010728410155887151,1.2927680595793236,0.0007652442882887906,1.5531986342378692,-0.2604305746585456,0.009724621194726616,0.7536037103723194,0.89925,0.75,0.9,0.24071112499999997
0.0005499999999999949,60,27028,0.8255,0.00878822714473004,1.054587257367605,nan,1.4039469124182422,-0.34935965505063726,0.00878822714473004,0.750479838046451,1.0,0.75,1.0,0.17262
0.39147499999999996,800,27028,0.0,0.21444920901076814,33.53985628928412,-0.0004830554614168546,3.27769017902491,30.26216611025921,0.02052657339073922,0.9781253889205412,0.09775,1.0,0.1,1.0
0.5004749999999999,400,27028,0.0,0.12834946188112983,20.51024400860454,-0.0006208645983603919,4.019339158154228,16.490904850450313,0.025140958115917777,0.9993889843318573,0.19975,1.0,0.2,1.0
0.5464106,267,27028,0.0,0.08581154754769095,13.83865664992102,-0.0006324111598574692,4.076443401409966,9.762213248511054,0.025473664369822152,1.0085698543506256,0.302,1.0,0.3,1.0
0.5504300000000001,200,27028,0.0,0.061763242319812776,9.968587310417783,-0.0004272840883059794,3.946808998955309,6.021778311462475,0.024666593317369936,1.0093953821724768,0.4035,1.0,0.4,1.0
0.5807,160,27028,0.0,0.04585035938392527,7.446098363949464,-0.0005499019535386608,3.675778283825153,3.7703200801243106,0.022998230675224284,1.0156493808228637,0.5075,1.0,0.5,1.0
0.5784950000000001,133,27028,0.0,0.035043760050860476,5.688530915896004,-0.0006978289572864846,3.376155933560079,2.3123749823359248,0.021113475734935196,1.0151897119220603,0.61025,1.0,0.6,0.999987975
0.501371,114,27028,0.006,0.027508439126989907,4.396618808788544,-0.0005990116545685153,3.052304628043592,1.3443141807449517,0.01910431134330394,0.9995640962940682,0.701,1.0,0.7,0.99554815
0.5458625,100,27028,0.0865,0.022106985088833686,3.564751345574431,-0.0003789494673309714,2.8354703746851677,0.7292809708892634,0.01775033526857678,1.0084572823749187,0.80625,1.0,0.8,0.9176675
0.5089614375,89,27028,0.277,0.017832149664107108,2.8543297842097997,0.0007652442882887906,2.573398703536784,0.28093108067301564,0.01611265894749341,1.0010556749721855,0.89925,1.0,0.9,0.7194460749999999
0.506875,80,27028,0.5025,0.015050251577599724,2.4080402524159563,nan,2.4044900004954752,0.0035502519204810845,0.015050251577599724,1.0006397840619348,1.0,1.0,1.0,0.500324
0.9973500000000001,1000,27028,0.0,0.24543976351649657,47.9834737674751,-0.0004830554614168546,3.762401088311328,44.22107267916377,0.023555900093674184,1.2226567361506766,0.09775,1.25,0.1,1.0
0.9989687500000001,500,27028,0.0,0.15543916339943117,31.048972889036378,-0.0006208645983603919,4.884507828072727,26.16446506096365,0.030552125994198473,1.2492362304148217,0.19975,1.25,0.2,1.0
0.9992480999999999,333,27028,0.0,0.10924633808752239,21.97293447221956,-0.0006324111598574692,5.208031549956063,16.764902922263495,0.032550971112851254,1.2578792565496566,0.302,1.25,0.3,1.0
0.9993562499999998,250,27028,0.0,0.08135777538675887,16.4139311842786,-0.0004272840883059794,5.210871345777326,11.203059838501273,0.03257298740988269,1.261744227715596,0.4035,1.25,0.4,1.0
0.9994749999999999,200,27028,0.0,0.06168338873768132,12.521727913749311,-0.0005499019535386608,4.961730269106606,7.5599976446427055,0.03103349307225548,1.2695617260285794,0.5075,1.25,0.5,1.0
0.9995573499999999,167,27028,0.0,0.04869063554368085,9.924295753737436,-0.0006978289572864846,4.705309353382228,5.218986400355208,0.029441481504428834,1.2747118939171733,0.61025,1.25,0.6,1.0
0.9991222,143,27028,0.0,0.039066156783310206,7.83221750885873,-0.0005990116545685153,4.348760111946913,3.4834573969118177,0.027206271420384467,1.2538391734215066,0.701,1.25,0.7,1.0
0.9993234374999999,125,27028,0.0,0.03189012471165683,6.42785326219333,-0.0003789494673309714,4.094979949943272,2.332873312250058,0.02563799158947794,1.2605716029686482,0.80625,1.25,0.8,0.9999750000000001
0.9989425375000002,111,27028,0.003,0.02617347636702631,5.225102694316747,0.0007652442882887906,3.7723728197457445,1.4527298745710024,0.0236135969850935,1.2485076395720516,0.89925,1.25,0.9,0.9967644250000001
0.9990250000000002,100,27028,0.0565,0.022067411366575862,4.4134822733151715,nan,3.525233231275351,0.8882490420398206,0.022067411366575862,1.2507997300774185,1.0,1.25,1.0,0.9435925000000001
1.0,1200,27028,0.0,0.27108277600303776,63.59601925031265,-0.0004830554614168546,4.161575471849531,59.43444377846312,0.026062504564233584,1.467188083380812,0.09775,1.5,0.1,1.0
1.0,600,27028,0.0,0.1788549476744026,42.87153095755429,-0.0006208645983603919,5.633058384311416,37.23847257324287,0.03522942890312401,1.499083476497786,0.19975,1.5,0.2,1.0
1.0,400,27028,0.0,0.1290869225950386,31.187400498961328,-0.0006324111598574692,6.1666913031813655,25.02070919577996,0.03854282763412114,1.5109660739335213,0.302,1.5,0.3,1.0
1.0,300,27028,0.0,0.0982177048485771,23.778506343840526,-0.0004272840883059794,6.299121114668701,17.479385229171825,0.039375968947726346,1.514093073258715,0.4035,1.5,0.4,1.0
1.0,240,27028,0.0,0.07723251515870522,18.81384069266059,-0.0005499019535386608,6.223000623613216,12.590840069047374,0.038924674730925105,1.5234740712342953,0.5075,1.5,0.5,1.0
1.0,200,27028,0.0,0.06154502555897488,15.023140738945767,-0.0006978289572864846,5.960365761259365,9.062774977686402,0.03728587301126201,1.526601070559489,0.61025,1.5,0.6,1.0
1.0,171,27028,0.0,0.050199607583832434,12.034954321363157,-0.0005990116545685153,5.595739005084698,6.439215316278459,0.03501082043155055,1.4993461444411023,0.701,1.5,0.7,1.0
1.0,150,27028,0.0,0.041992200012632035,10.156863378055373,-0.0003789494673309714,5.398110492912759,4.758752885142615,0.0337827898008892,1.512685923562378,0.80625,1.5,0.8,1.0
1.0,133,27028,0.0,0.03493212449159287,8.35578164445126,0.0007652442882887906,5.0283750879269355,3.327406556524325,0.031489811311109984,1.4959596041719176,0.89925,1.5,0.9,0.999999575
1.0,120,27028,0.0,0.029869115049279592,7.1685876118271015,nan,4.773357705640772,2.395229906186329,0.029869115049279592,1.500959676092902,1.0,1.5,1.0,0.99987
1.0,1600,27028,0.0,0.3072499426659495,96.107782065909,-0.0004830554614168546,4.727950043680381,91.37983202222863,0.029597845105533212,1.9562507778410825,0.09775,2.0,0.1,1.0
1.0,800,27028,0.0,0.21685588938928016,69.30714224881397,-0.0006208645983603919,6.848618333673512,62.45852391514046,0.042820117010670816,1.9987779686637146,0.19975,2.0,0.2,1.0
1.0,533,27028,0.0,0.1656012257049821,53.31233379365628,-0.0006324111598574692,7.931373172200602,45.38096062145568,0.04957014717332407,2.0133622935164173,0.302,2.0,0.3,1.0
1.0,400,27028,0.0,0.12982942577411918,41.90893863988567,-0.0004272840883059794,8.338223648567324,33.57071499131835,0.05213129834118258,2.0187907643449536,0.4035,2.0,0.4,1.0
1.0,320,27028,0.0,0.10480031662975828,34.03914284134549,-0.0005499019535386608,8.462263631308652,25.576879210036836,0.05291533397748454,2.0312987616457274,0.5075,2.0,0.5,1.0
1.0,267,27028,0.0,0.08742469052652185,28.48938988829452,-0.0006978289572864846,8.484506701616828,20.004883186677695,0.05307893855770756,2.038012429196918,0.61025,2.0,0.6,1.0
1.0,229,27028,0.0,0.07270351202240927,23.342044162890662,-0.0005990116545685153,8.11629204524915,15.225752117641512,0.0507860574429929,2.007896298695979,0.701,2.0,0.7,1.0
1.0,200,27028,0.0,0.06157225172022521,19.857051179772625,-0.0003789494673309714,7.919873694632735,11.937177485139891,0.04956920649013619,2.0169145647498374,0.80625,2.0,0.8,1.0
1.0,178,27028,0.0,0.0532776302598949,17.055927607990935,0.0007652442882887906,7.664622559436641,9.391305048554294,0.047987007373255584,2.002111349944371,0.89925,2.0,0.9,1.0
1.0,160,27028,0.0,0.045864759454874754,14.676723025559921,nan,7.326585437391429,7.350137588168492,0.045864759454874754,2.0012795681238695,1.0,2.0,1.0,1.0
0.0,200,27029,0.0,0.06275434748765532,2.4850721605111508,-0.0002975601082174244,0.9523933738126421,1.5326787866985088,0.005944578743773976,0.24766818217495823,0.099,0.25,0.1,0.999965
0.0,100,27029,0.2275,0.02259086462808675,0.9081527580490875,-0.00019641342003989741,0.6991837721761556,0.2089689858729319,0.004383829467633559,0.2514207303897303,0.201,0.25,0.2,0.7674300000000001
0.0,67,27029,0.6195,0.010704919326092303,0.43966174164193705,3.137456124584438e-06,0.5234303133636465,-0.08376857172170948,0.0032832335992696903,0.2568681795481744,0.3065,0.25,0.3,0.38133605000000004
0.0,50,27029,0.712,0.006053250040286249,0.24561062038461454,-8.671317564940516e-05,0.38296555068292787,-0.13735493029831333,0.0024045768992164867,0.25376607302396287,0.40575,0.25,0.4,0.29294875
0.0,40,27029,0.735,0.003585388497955174,0.14549506524702094,3.6289025526428164e-05,0.29315450036630464,-0.1476594351192837,0.001836569732915909,0.25379734425908596,0.50725,0.25,0.5,0.27832200000000007
0.0,33,27029,0.726,0.002206755499170725,0.0875695750958423,0.00022265376736282054,0.22618023073104424,-0.13861065563520192,0.0014155949336123234,0.24818415755448933,0.60125,0.25,0.6,0.278079675
0.0,29,27029,0.7425,0.0020923094883694648,0.08552419649184606,7.1851749562007295e-06,0.23574446479619302,-0.15022026830434695,0.0014766765348341985,0.2556454742548612,0.70475,0.25,0.7,0.25771135
0.0,25,27029,0.7235,0.0013721002665313122,0.055329943247875164,0.0001560879450093223,0.18175795736629713,-0.12642801411842197,0.001136801882316807,0.2522025112678078,0.8065,0.25,0.8,0.295121875
0.0,22,27029,0.7,0.001053171721571069,0.04189095839721084,-0.0002864128259859752,0.14782630475463113,-0.10593534635742029,0.0009245716050055925,0.24876892965129138,0.904,0.25,0.9,0.31882364999999996
0.0,20,27029,0.701,0.000933901992461124,0.037356079698444955,nan,0.14943447517658195,-0.112078395478137,0.000933901992461124,0.25016988098480625,1.0,0.25,1.0,0.305898
0.0,400,27029,0.0,0.13008850059251661,10.303009246927319,-0.0002975601082174244,2.0193173541425544,8.283691892784764,0.012610659901155244,0.49533636434991646,0.099,0.5,0.1,1.0
0.0,200,27029,0.0,0.062470665392264646,5.0226414975380775,-0.00019641342003989741,1.9796921454685463,3.042949352069531,0.012399669421233318,0.5028414607794606,0.201,0.5,0.2,1.0
0.0,133,27029,0.0015,0.03523184862229271,2.872417386326902,3.137456124584438e-06,1.7244557351415002,1.1479616511854018,0.010800737428555113,0.5099025056702566,0.3065,0.5,0.3,0.99595
0.0,100,27029,0.1855,0.02162975305928096,1.75525446076065,-8.671317564940516e-05,1.393760206824316,0.36149425393633394,0.00872474299917359,0.5075321460479257,0.40575,0.5,0.4,0.8235399999999999
0.0,80,27029,0.499,0.014953141236627535,1.2135969427646904,3.6289025526428164e-05,1.214594634104045,-0.0009976913393545672,0.007602862309607463,0.5075946885181719,0.50725,0.5,0.5,0.497238
0.0,67,27029,0.6785,0.011138747091010957,0.8974210062550252,0.00022265376736282054,1.0838308394562153,-0.1864098332011901,0.0067859548782062615,0.5038890471560845,0.60125,0.5,0.6,0.294711975
0.0,57,27029,0.807,0.008070085534472983,0.6483627769678612,7.1851749562007295e-06,0.9086447568196727,-0.26028197985181156,0.005689514203325652,0.5024755873285203,0.70475,0.5,0.7,0.198127925
0.0,50,27029,0.8435,0.006297402664184908,0.5078855248665128,0.0001560879450093223,0.8158900303557037,-0.3080045054891909,0.005109058266024432,0.5044050225356156,0.8065,0.5,0.8,0.15489375
0.0,44,27029,0.8575,0.004761468899857421,0.37878437392145753,-0.0002864128259859752,0.6823423070424383,-0.3035579331209807,0.004276872254176454,0.49753785930258276,0.904,0.5,0.9,0.1461974
0.0,40,27029,0.898,0.004149075995044346,0.33192607960354764,nan,0.6620643677298024,-0.33013828812625473,0.004149075995044346,0.5003397619696125,1.0,0.5,1.0,0.11627
0.00020999999999997686,600,27029,0.0,0.18018541397336746,21.406027180036048,-0.0002975601082174244,2.8131300050232273,18.592897175012823,0.01757025432585948,0.7430045465248747,0.099,0.75,0.1,1.0
0.0003349999999999631,300,27029,0.0,0.09999080256438082,12.058890789264328,-0.00019641342003989741,3.183612011550222,8.875278777714106,0.019941216992828668,0.754262191169191,0.201,0.75,0.2,1.0
0.0007800000000000029,200,27029,0.0,0.06234078098662399,7.642979748960101,3.137456124584438e-06,3.052225259794533,4.590754489165567,0.019109625198222655,0.7667706852184312,0.3065,0.75,0.3,1.0
0.000538124999999981,150,27029,0.0,0.042342190678018206,5.154103160281766,-8.671317564940516e-05,2.7369245975808525,2.4171785627009132,0.017128814562976227,0.7612982190718885,0.40575,0.75,0.4,0.99999875
0.0005414999999999814,120,27029,0.0085,0.02936105888718595,3.5744153089260173,3.6289025526428164e-05,2.3835129899211775,1.1909023190048398,0.014911278537853219,0.7613920327772579,0.50725,0.75,0.5,0.994252
0.00029999999999996696,100,27029,0.1235,0.022040772688888793,2.6504029158388778,0.00022265376736282054,2.131377752050792,0.5190251637880858,0.013340797768930312,0.7520732047105737,0.60125,0.75,0.6,0.879895
0.0004238249999999654,86,27029,0.378,0.017120503727723863,2.075296100363503,7.1851749562007295e-06,1.9281567244392173,0.14713937592428583,0.01206779642501921,0.7581210615833816,0.70475,0.75,0.7,0.6303881499999999
0.00037249999999995896,75,27029,0.5995,0.013234322422156402,1.6010221550203705,0.0001560879450093223,1.7093845991559742,-0.1083624441356037,0.01070368405082844,0.7566075338034235,0.8065,0.75,0.8,0.39152187499999996
0.0004055999999999629,67,27029,0.7585,0.011197827219848635,1.356459998103584,-0.0002864128259859752,1.6119012704410096,-0.25544127233742553,0.010095340175448513,0.7576144675743873,0.904,0.75,0.9,0.24352205
0.0002749999999999697,60,27029,0.8445,0.008984743472984598,1.0781692167581516,nan,1.4342582663371548,-0.3560890495790032,0.008984743472984598,0.7505096429544188,1.0,0.75,1.0,0.15930450000000002
0.457445,800,27029,0.0,0.21647933321207763,34.290326380793104,-0.0002975601082174244,3.389028551904514,30.90129782888859,0.021163352330491783,0.9906727286998329,0.099,1.0,0.1,1.0
0.53524,400,27029,0.0,0.13152981090658342,21.149993593778618,-0.00019641342003989741,4.195267233693198,16.95472636008542,0.02628055766961139,1.0056829215589211,0.201,1.0,0.2,1.0
0.6237806499999999,267,27029,0.0,0.08725191673151025,14.280608463363016,3.137456124584438e-06,4.272200933069105,10.008407530293912,0.026744888304030292,1.0236388647666055,0.3065,1.0,0.3,1.0
0.582375,200,27029,0.0,0.06221325452032384,10.097211208648558,-8.671317564940516e-05,4.024766570344053,6.072444638304504,0.025191498716991736,1.0150642920958515,0.40575,1.0,0.4,1.0
0.5829799999999999,160,27029,0.0,0.04535868951123303,7.362622481463345,3.6289025526428164e-05,3.67948903440453,3.6831334470588146,0.0230260766719011,1.0151893770363438,0.50725,1.0,0.5,1.0
