horizon,raw_mean,raw_ci_lower,raw_ci_upper,centered_mean,centered_ci_lower,centered_ci_upper
128,5.82771973809362,5.757817,5.899362,0.027681325063115634,-0.041211985,0.099473625
129,5.872847197572176,5.803198,5.9435053,0.027460990848263037,-0.04218614,0.099398494
130,5.919658052609421,5.849826,5.990308,0.029017732341034472,-0.040822152,0.10044262
131,5.969105508281157,5.898494,6.0402484,0.033247393394836566,-0.035902377,0.104498945
132,6.017592683067929,5.9477463,6.087404,0.036381016700734924,-0.03267714,0.10760247
133,6.067960482190364,5.997937,6.1382995,0.041467531487362326,-0.027793799,0.1130648
134,6.110729563039914,6.040098,6.18125,0.03905548453898663,-0.030355517,0.10983274
135,6.164244405085684,6.091793,6.236225,0.04718041107786485,-0.02493293,0.11948605
136,6.211127946542926,6.137846,6.2846317,0.048874685554600165,-0.024141291,0.122995436
137,6.258491570816108,6.184511,6.3315697,0.05081603189383048,-0.02184347,0.124179356
138,6.302733961856532,6.2275825,6.376877,0.049585534995537195,-0.024596086,0.12465981
139,6.35243719742262,6.2767572,6.426302,0.05386392868079335,-0.021115957,0.12809902
140,6.394913070435168,6.3191757,6.468904,0.05081135307780004,-0.024819419,0.12541945
141,6.4397551611309645,6.3662395,6.5123425,0.05045537427067417,-0.0231599,0.12350181
142,6.4842318788828495,6.409316,6.558271,0.04972449888180554,-0.025204057,0.12462759
143,6.5323194982127175,6.4573617,6.6062007,0.0527205919475022,-0.022351723,0.12821643
144,6.576371341576644,6.501047,6.650514,0.05142020495175528,-0.02417596,0.12634763
145,6.621046961063971,6.545191,6.696306,0.050726141315078195,-0.0248995,0.127054
146,6.67117217364603,6.593085,6.749241,0.05566603012192187,-0.022705529,0.13482814
147,6.713603748026058,6.636935,6.7907844,0.05295085248798774,-0.024137981,0.13071166
148,6.7597763722572735,6.6823688,6.836354,0.05379108207356082,-0.024011813,0.13100417
149,6.803127312351068,6.7254987,6.8818617,0.05179931659563643,-0.027115311,0.13047518
150,6.840769320474502,6.7623577,6.9200315,0.04398618100303413,-0.03569785,0.12293554
151,6.88697626257849,6.808233,6.967173,0.04481245029651267,-0.035370965,0.12433986
152,6.931673777077483,6.852476,7.0120354,0.044101703985935284,-0.036768373,0.12467629
153,6.971119621800418,6.8914886,7.050785,0.03845994398548856,-0.041785307,0.11884686
154,7.0140605264958,6.93398,7.0940137,0.03622072184962694,-0.044792864,0.11690951
155,7.060812124426849,6.982136,7.139558,0.037659249108769964,-0.042795338,0.117289856
156,7.104765320371012,7.0250597,7.1841846,0.03611970480053644,-0.0451637,0.11629754
157,7.149310814929078,7.069007,7.22892,0.035549654343361076,-0.045125358,0.11541956
158,7.190594876941881,7.110608,7.269966,0.03143704275081146,-0.050164312,0.111141056
159,7.240312566074807,7.1604643,7.319222,0.03550832983852932,-0.045235597,0.11450892
160,7.285039854468763,7.205809,7.363706,0.03483263079321221,-0.044867218,0.11313505
161,7.329514994015281,7.2505198,7.408184,0.03408004589873306,-0.04509822,0.1124142
162,7.371687139572544,7.292501,7.4506445,0.03119597594252138,-0.047533248,0.11002969
163,7.4171955799993,7.3371415,7.4970846,0.031539941535998546,-0.04899252,0.11136819
164,7.45762894931553,7.3761406,7.5389113,0.026479083361102884,-0.055614866,0.107791394
165,7.503504559130359,7.4222417,7.5848017,0.02707188789022915,-0.054946356,0.107928865
166,7.543561621671953,7.46174,7.6251593,0.021568892701347733,-0.0612084,0.10280077
167,7.587946361877403,7.505629,7.6689496,0.020371243684179894,-0.06338464,0.10076892
168,7.630651863829284,7.54946,7.7105474,0.017662968498635096,-0.063858196,0.09715543
169,7.677310677817924,7.597455,7.7567906,0.01888409166734096,-0.06153613,0.097362906
170,7.7236712351340895,7.643218,7.803653,0.019904932492646705,-0.0606869,0.09905758
171,7.767784355399955,7.6878276,7.8466244,0.01857807950179915,-0.06155183,0.096781544
172,7.815687419314005,7.735113,7.8956866,0.021254722206254552,-0.060419403,0.10038619
173,7.8593517677571985,7.7818913,7.9367723,0.019575933437464707,-0.05895094,0.09637026
174,7.902057649458249,7.824845,7.978857,0.016902957761901895,-0.06091096,0.09288476
175,7.9448909500975615,7.8675456,8.0227585,0.014325157790135086,-0.06346631,0.09133616
176,7.987228026421421,7.9082985,8.066135,0.011112627186998542,-0.06777043,0.08965644
177,8.03477831660583,7.956475,8.114028,0.01347781390219821,-0.0652043,0.09146249
178,8.078234664259538,7.9981833,8.159928,0.011734517611436948,-0.06849075,0.09116043
179,8.124023592821034,8.044999,8.204236,0.012028939567539532,-0.06775184,0.09053611
180,8.168457056615242,8.087986,8.24939,0.010865032227306693,-0.0702285,0.09021521
181,8.214008104761964,8.134214,8.295632,0.010987860147337125,-0.06970145,0.09016771
182,8.260306698742909,8.179809,8.342355,0.011904999251378057,-0.068302445,0.09150268
183,8.307522769248646,8.226742,8.390595,0.013773705883613294,-0.06679425,0.09477961
184,8.34946292430926,8.267925,8.433077,0.010584038049202682,-0.07033448,0.091370374
185,8.400197436561461,8.317474,8.484411,0.01610776744258208,-0.06520933,0.098393165
186,8.448291006593793,8.366035,8.532058,0.018851194655147178,-0.062340815,0.10103206
187,8.48837085867562,8.405748,8.5722275,0.013578619545454985,-0.068182,0.095489
188,8.53013566465073,8.4468155,8.615237,0.010090124339936005,-0.072169155,0.092467554
189,8.5757330637159,8.493236,8.65994,0.010381412189991857,-0.0707389,0.09172054
190,8.623164550719252,8.540844,8.707177,0.012372729725748271,-0.06883104,0.09451974
191,8.667084581863826,8.582336,8.753576,0.010964597206632669,-0.07216961,0.09568588
192,8.714467148102695,8.629531,8.801196,0.013203554736995252,-0.07003395,0.09820889
193,8.76464622156312,8.682127,8.85047,0.01823102659737683,-0.06280798,0.10244012
194,8.810467361151211,8.726687,8.89626,0.018922577484797625,-0.063201606,0.10371095
195,8.855584542344939,8.772595,8.940221,0.01885001381593322,-0.062321912,0.10290645
196,8.905760482246226,8.821831,8.991384,0.02370690133490279,-0.05881076,0.108472735
197,8.947200333184874,8.862119,9.033226,0.0198384051211734,-0.064175665,0.10566362
198,8.995966280788702,8.911487,9.081716,0.02301964786299898,-0.06006004,0.10836229
199,9.03747813107617,8.954472,9.122175,0.01919438088610464,-0.062685825,0.10372673
200,9.080531210372659,8.9973755,9.165155,0.017115002774686496,-0.064892925,0.10192684
201,9.125536485354987,9.041476,9.2117195,0.017175509980042473,-0.06581884,0.10320146
202,9.168469291872126,9.082837,9.255032,0.014524912211074352,-0.06980176,0.10087023
203,9.207823645210633,9.121986,9.294197,0.008516214265955835,-0.07533822,0.094485916
204,9.251480868994939,9.166918,9.336681,0.0067501018482715265,-0.07583316,0.09244269
205,9.296796865677319,9.212181,9.381376,0.006886679911333566,-0.076258965,0.091137104
206,9.338891722001797,9.254756,9.422879,0.003619467643001138,-0.07881013,0.086831264
207,9.38571765843216,9.303032,9.468241,0.005108177581628755,-0.075503044,0.08683104
208,9.428335131394094,9.344729,9.511816,0.0023890845858611535,-0.07970056,0.08554709
209,9.47158093043049,9.387878,9.554733,0.00045136390566100174,-0.081971824,0.083680816
210,9.516525472830534,9.433752,9.599024,-9.607459153941992e-05,-0.081265025,0.08330181
211,9.559995163568415,9.477123,9.642532,-0.0018455871642374237,-0.08372267,0.080766045
212,9.603867169487442,9.521187,9.686679,-0.003294039076960679,-0.08565848,0.0797462
213,9.649220149909151,9.568235,9.731247,-0.0034104335130611656,-0.08472509,0.0790366
214,9.691686578861152,9.609443,9.774309,-0.006035176716109929,-0.08854272,0.07736734
215,9.737975766271692,9.655805,9.820402,-0.005095203562426109,-0.0877737,0.077548236
216,9.781644366886432,9.699863,9.863505,-0.006787721686099305,-0.08767088,0.07516569
217,9.823795074826139,9.742816,9.905019,-0.009811319972405292,-0.09059203,0.071819045
218,9.870318780063466,9.789682,9.952012,-0.008388639526978893,-0.088522784,0.07322533
219,9.91634637378886,9.834327,9.999873,-0.007525998173907771,-0.0887058,0.074715234
220,9.957913946914726,9.875211,10.042416,-0.01135306033658724,-0.09291662,0.072477534
221,10.003637818481696,9.920147,10.08707,-0.010902701925012767,-0.09286456,0.073038004
222,10.05012340318442,9.966139,10.133995,-0.009730001442498618,-0.091437526,0.07358618
223,10.094165417637761,10.010889,10.176673,-0.011096382510848069,-0.091816776,0.07074178
224,10.139044898114372,10.057358,10.220098,-0.011487960947100775,-0.09110647,0.069726005
225,10.188929615081275,10.107513,10.270897,-0.006933948243601039,-0.08709304,0.07402334
226,10.231631852888126,10.14877,10.314369,-0.009453582472316063,-0.091256715,0.072499305
227,10.279188613423248,10.196484,10.363035,-0.0074599470780604095,-0.08944589,0.0756383
228,10.325879267700333,10.242983,10.409407,-0.005836234625073056,-0.0868453,0.07724201
229,10.37098032196141,10.288057,10.454643,-0.005855781545453032,-0.08785723,0.07740371
230,10.415346726619655,10.33181,10.500296,-0.007125340261885891,-0.08936088,0.07662815
231,10.46245492349661,10.377703,10.548234,-0.005218534725598941,-0.089191265,0.08013219
232,10.50444672736439,10.417789,10.592654,-0.008714939008223567,-0.09460097,0.07900935
233,10.547135114515365,10.461236,10.634388,-0.011386024477297163,-0.09658981,0.075139314
234,10.592812446037934,10.507011,10.6795845,-0.011039593314876858,-0.09608845,0.074635856
235,10.63685184433592,10.551175,10.723282,-0.01242822552256496,-0.09777011,0.072581835
236,10.68188172323249,10.595754,10.769083,-0.012522822008266012,-0.09817536,0.07407005
237,10.726071050020293,10.639345,10.813304,-0.013665400856524686,-0.099810444,0.07354522
238,10.772654714022073,10.686621,10.858635,-0.012285975775857211,-0.09783305,0.07413788
239,10.814128742748483,10.728518,10.900589,-0.016177858772992937,-0.10084977,0.070449
240,10.858412586776966,10.774787,10.943078,-0.01753413009297802,-0.100663275,0.06720924
241,10.90038676158868,10.816167,10.985436,-0.020708624241271394,-0.10467195,0.06451711
242,10.949512650133054,10.865636,11.034527,-0.016698938002975703,-0.099906266,0.06819184
243,10.992141381809278,10.908113,11.078041,-0.019303797948825977,-0.103075184,0.0666078
244,11.03799211134116,10.953828,11.1242285,-0.019041702021982625,-0.10337238,0.06669171
245,11.0826807393208,10.99653,11.169849,-0.01973534645581388,-0.105582565,0.06715927
246,11.124983271126963,11.039976,11.21074,-0.022716923485541773,-0.10741258,0.06338195
247,11.16710600746284,11.082087,11.252801,-0.0258595384410365,-0.11083198,0.059478424
248,11.216653643495373,11.132045,11.30177,-0.021350375834129465,-0.1058707,0.06305306
249,11.263018074232821,11.178629,11.348448,-0.020308417626871248,-0.105448745,0.06521234
250,11.30828544976781,11.225884,11.391866,-0.020289823074361557,-0.10231204,0.062970586
251,11.355614400221672,11.273558,11.437398,-0.018257357894009594,-0.10048603,0.0638632
252,11.40025128925207,11.321177,11.480012,-0.01920090011277893,-0.09794331,0.060872924
253,11.444161232161385,11.364319,11.524513,-0.020686068388199533,-0.10030221,0.05972294
254,11.486041326282406,11.405222,11.566958,-0.024144151731946995,-0.10508021,0.056819
255,11.53347361264603,11.452158,11.615253,-0.022031290012359643,-0.10340413,0.059857126
256,11.578835309795322,11.49579,11.661996,-0.02204691046289292,-0.10463312,0.06125671
257,11.625218096257857,11.541467,11.708719,-0.020965008041189986,-0.104179986,0.062679656
258,11.672210353679414,11.587804,11.756891,-0.019214393249775145,-0.10300777,0.06548801
259,11.71718229890919,11.632116,11.801519,-0.01947597588157035,-0.10388169,0.06486106
260,11.760931436968333,11.675334,11.846537,-0.02093433755980107,-0.10565191,0.06408214
261,11.806558679226145,11.722048,11.8913965,-0.020783797548332834,-0.10427342,0.06463139
262,11.854272841964745,11.76901,11.939494,-0.01846669202099415,-0.10225765,0.067837104
263,11.902432301660362,11.81809,11.987315,-0.015648459401493727,-0.09832627,0.06955065
264,11.949797212469855,11.867511,12.032815,-0.013513527814684666,-0.093999065,0.07040356
265,11.993589059365254,11.911848,12.0764265,-0.01492736218112158,-0.094957,0.06890924
266,12.044861162892637,11.961716,12.129021,-0.008913233312971381,-0.090551056,0.076031
267,12.090711255711794,12.006987,12.175295,-0.008256246505085791,-0.09040821,0.076984264
268,12.134533308856359,12.0512495,12.219573,-0.009890964168899508,-0.0913686,0.07503126
269,12.178988064494117,12.095352,12.263734,-0.010610090193525228,-0.09205228,0.074043736
270,12.222917405017233,12.1396885,12.30752,-0.01193159965119159,-0.09277755,0.07305023
271,12.265308242607379,12.184063,12.348492,-0.01490755567081925,-0.09311486,0.06739862
272,12.307957641871429,12.227417,12.390645,-0.017647305329829006,-0.0956829,0.064997256
273,12.350710644818074,12.269684,12.4339285,-0.02012462818410835,-0.098860316,0.06250513
274,12.398726404904528,12.319583,12.480561,-0.017504180240780234,-0.09416839,0.06405775
275,12.438566966430152,12.358227,12.520748,-0.02291924021591539,-0.10134395,0.059855357
276,12.48283310433491,12.401609,12.565878,-0.023953563594077885,-0.10307399,0.059391055
277,12.530293461107144,12.447636,12.615221,-0.022035519410889763,-0.10301971,0.06250954
278,12.575329548582456,12.490247,12.662048,-0.022549279760659433,-0.10527814,0.064789794
279,12.6238128619896,12.536733,12.712654,-0.019451902922653547,-0.10442278,0.06970803
280,12.677558095926413,12.593551,12.764131,-0.010931381077658371,-0.09269987,0.07614898
281,12.722880336963131,12.636016,12.811979,-0.010853976250418531,-0.094711415,0.07873691
282,12.768311054822503,12.68086,12.858343,-0.01067638058547122,-0.0950172,0.0792239
283,12.812030016292189,12.723835,12.903688,-0.01218801129492022,-0.09779747,0.07994037
284,12.85865404297881,12.769828,12.951305,-0.010884343793894451,-0.09722142,0.08251608
285,12.904409215837143,12.814669,12.998516,-0.010620665232035321,-0.0983658,0.08437495
286,12.946803586259103,12.856134,13.041628,-0.013680162681632297,-0.101841986,0.08182178
287,12.991743058822328,12.8991785,13.088491,-0.014087448583187872,-0.104756236,0.0834349
288,13.037893889129188,12.94472,13.1342,-0.013347752531358082,-0.10400957,0.08424951
289,13.083322865807515,12.989413,13.180239,-0.013043498468266794,-0.104652576,0.086352505
290,13.125651400792979,13.033953,13.220972,-0.016214212611714948,-0.106012866,0.080897026
291,13.176318786238573,13.0832205,13.272848,-0.010914500261572002,-0.10191511,0.087299995
292,13.221154260282763,13.128467,13.318704,-0.011621169581467397,-0.10231529,0.08641431
293,13.270356410255319,13.178395,13.367169,-0.007761945351828801,-0.097191006,0.08958625
294,13.31854117338278,13.225252,13.416425,-0.005027947035687675,-0.09578358,0.093573265
295,13.362978347670182,13.269566,13.461373,-0.005876423583255135,-0.09776151,0.09240499
296,13.404087572576621,13.310099,13.50257,-0.010318527179632546,-0.10268478,0.0887778
297,13.448752037460274,13.355698,13.546831,-0.011265041499548682,-0.102720775,0.08674135
298,13.492784259932579,13.399568,13.590645,-0.012341738132006714,-0.10400213,0.08516028
299,13.5387086300668,13.446535,13.634829,-0.011712403765487732,-0.1019765,0.08512703
300,13.586213999628008,13.495073,13.6812725,-0.009516355863998023,-0.09835674,0.085733846
301,13.625847548073093,13.534332,13.722089,-0.0153145995488368,-0.10469764,0.0809367
302,13.668213656309717,13.576965,13.763591,-0.018328638871406774,-0.10725406,0.07647935
303,13.712817673684187,13.620858,13.809468,-0.01940712379735935,-0.10963484,0.0770012
304,13.758611682388043,13.667866,13.855388,-0.018969541226021524,-0.10872601,0.0777508
305,13.803131679887832,13.712439,13.899152,-0.01963605606721961,-0.10885435,0.07675035
306,13.846559952709573,13.754461,13.9436455,-0.021819475107038508,-0.112117045,0.07596831
307,13.890536264310638,13.799397,13.98673,-0.02296497766570183,-0.112824984,0.0740205
308,13.940770409068142,13.848098,14.038958,-0.017918638567831078,-0.10987362,0.081098124
309,13.984183888314798,13.890076,14.082836,-0.019880992995425964,-0.112854585,0.078324765
310,14.032023638668425,13.937985,14.13079,-0.017134530805933763,-0.1099499,0.08159159
311,14.077552854702667,13.983538,14.176536,-0.01709125033123845,-0.11013223,0.082024366
312,14.115771353690617,14.020757,14.215638,-0.024527720301232802,-0.1186388,0.0761044
313,14.158574599157253,14.063985,14.256688,-0.02717332086807809,-0.12106176,0.07304983
314,14.205945327087969,14.110908,14.304401,-0.025306253146475846,-0.1193539,0.07494767
315,14.251721745979893,14.1569605,14.350115,-0.024896225876765002,-0.11895565,0.075732745
316,14.298885749018067,14.202144,14.400292,-0.022885056232708107,-0.11892496,0.07969247
317,14.347351916725746,14.252184,14.447542,-0.019713451292865357,-0.11469179,0.081710756
318,14.391993297495628,14.2964945,14.491737,-0.020667137266848233,-0.11607808,0.08130084
319,14.43942197534476,14.343983,14.539469,-0.018850269665300932,-0.1144661,0.08370818
320,14.488224686099464,14.393163,14.58695,-0.015424129480408437,-0.11040668,0.085911445
321,14.529587742048355,14.434548,14.628027,-0.01949482298882196,-0.114190646,0.08126088
322,14.574418146737218,14.479711,14.673108,-0.019972651590661455,-0.11380854,0.07997862
323,14.619366467337034,14.526499,14.716304,-0.02053441452306121,-0.11240345,0.07740643
324,14.663252412340093,14.571114,14.760764,-0.021926127070500772,-0.11336322,0.07649687
325,14.705112052072586,14.613537,14.802322,-0.025394703398712064,-0.11625242,0.07262906
326,14.751566883428588,14.6620655,14.847401,-0.024536694115221212,-0.1130221,0.07185283
327,14.80159098549891,14.710672,14.897382,-0.01991278094503418,-0.108806975,0.076393545
328,14.84387453855026,14.752899,14.939269,-0.0229675684613054,-0.1119712,0.07323255
329,14.892454501366412,14.800798,14.989889,-0.01962041835802705,-0.10978332,0.07878347
330,14.937390913265101,14.84467,15.0360565,-0.01972925299159196,-0.11087539,0.078817375
331,14.982085008596945,14.888813,15.081165,-0.020218128955842976,-0.1121352,0.079432264
332,15.0337165380361,14.940447,15.133308,-0.014043111489467859,-0.107651815,0.08596461
333,15.077368680930684,14.985079,15.1761675,-0.015530373129660208,-0.10797977,0.08314969
334,15.126118693721397,15.032013,15.225765,-0.012251004399168604,-0.106650606,0.08746003
335,15.170878438729527,15.077182,15.269856,-0.012823606339353042,-0.107165426,0.0856824
336,15.217731312324178,15.123708,15.316454,-0.011299567349955075,-0.104776025,0.08681308
337,15.267007118563134,15.173776,15.364342,-0.007360955549905592,-0.100581236,0.090234645
338,15.312885461084196,15.217879,15.411801,-0.0067220838065625305,-0.10032259,0.09142164
339,15.358289304533985,15.263422,15.458137,-0.006781445022230778,-0.1006878,0.092079625
340,15.40492218520488,15.311178,15.502262,-0.005502887909907478,-0.09856327,0.09149786
341,15.454797761861824,15.361883,15.551915,-0.0008759758599351713,-0.0936548,0.09464798
342,15.499807644517501,15.40786,15.595244,-0.0013816574324861774,-0.09370546,0.093108125
343,15.548044163207713,15.455649,15.642987,0.0016368543916915029,-0.088890046,0.09545588
344,15.59436420410189,15.499783,15.69089,0.0027249737190577403,-0.089386284,0.09939156
345,15.641693508188695,15.549702,15.737047,0.004642955055919133,-0.08654736,0.09957262
346,15.687297836017041,15.594172,15.783314,0.005021638798713072,-0.08660123,0.10036231
347,15.731635509188838,15.638862,15.827616,0.0037586071574366793,-0.08736837,0.098893456
348,15.780093771601097,15.68611,15.876816,0.0067593862244894,-0.086572945,0.10127281
349,15.823338911282788,15.730245,15.919129,0.004499176704604498,-0.088043086,0.098600775
350,15.868816080063386,15.773733,15.966704,0.004541497276215963,-0.09057653,0.10038247
351,15.915992931047828,15.819723,16.015022,0.00641411502210395,-0.08883585,0.1035096
352,15.96487692862403,15.868833,16.06325,0.009894176400218032,-0.08559672,0.107428074
353,16.010734529190948,15.914281,16.108606,0.010329335782839363,-0.08527105,0.108154885
354,16.0528621969756,15.9560175,16.150915,0.007186610054230161,-0.089044295,0.10515335
355,16.098052144302542,16.000462,16.19667,0.007062644046065603,-0.089001685,0.10591454
356,16.142159375404752,16.0452,16.241526,0.005941883158910518,-0.08985733,0.10496397
357,16.187350461832416,16.09146,16.286657,0.005824542172244295,-0.089559406,0.10417733
358,16.23060355956353,16.134527,16.329275,0.003545929665629392,-0.09136678,0.10201182
359,16.27541826834922,16.17802,16.374044,0.0031156156643136496,-0.09297041,0.1021456
360,16.322583883567862,16.224846,16.4216,0.00486132061061191,-0.090013996,0.10367306
361,16.370346237984677,16.273552,16.4676,0.007227348681616456,-0.0873558,0.10528958
362,16.412461536535133,16.315329,16.510603,0.0038852734360798704,-0.09140115,0.10345449
363,16.4586535995638,16.361135,16.557024,0.004792478441808832,-0.08990081,0.1039954
364,16.506485951265905,16.408932,16.605122,0.007222604996109183,-0.087580815,0.105834536
365,16.554802371375892,16.458576,16.65225,0.010350815503100607,-0.08365372,0.10789975
366,16.60023950317857,16.503117,16.698202,0.010472737126465374,-0.084032536,0.10895463
367,16.643377225604436,16.548061,16.740814,0.008237496236117256,-0.08302496,0.105027735
368,16.69076700401239,16.597832,16.785543,0.010157667852710892,-0.08009336,0.10440365
369,16.73542874508924,16.64112,16.830574,0.009419665802531884,-0.08169892,0.10336222
370,16.777273305544504,16.682318,16.873009,0.005849906784199043,-0.08585466,0.10067018
371,16.82077471796133,16.725334,16.917162,0.003985929349352864,-0.087697536,0.099977896
372,16.870272706923796,16.775723,16.966316,0.008161147211274722,-0.08224796,0.10332576
373,16.91949025162872,16.82544,17.014624,0.011871665732296775,-0.078553244,0.10689209
374,16.964306981761982,16.868729,17.06092,0.011268168948508928,-0.080448106,0.10837126
375,17.01356963840993,16.920664,17.108154,0.015331809821569424,-0.07418957,0.11018353
376,17.058759531059515,16.965443,17.153824,0.01528805895032677,-0.0745705,0.11040887
377,17.10054578298729,17.00819,17.194464,0.011789683086532056,-0.07606773,0.10558684
378,17.143807259919004,17.05088,17.238249,0.0097704812115375,-0.07853358,0.104707636
379,17.192878835616533,17.099342,17.287373,0.013372953404266684,-0.07646185,0.107901126
380,17.23918599439611,17.147429,17.331686,0.014415546238978736,-0.07325074,0.10846283
381,17.291627238823025,17.199276,17.386137,0.02131340350949175,-0.06807802,0.11639175
382,17.34292839924437,17.24865,17.439137,0.027122569075071223,-0.064665645,0.124459155
383,17.38812494776081,17.292284,17.484642,0.0268998517569507,-0.065590516,0.124151714
384,17.43252982977424,17.337553,17.528576,0.02584737309229602,-0.06688582,0.123185754
385,17.475624934839555,17.381008,17.572636,0.023528278338452797,-0.06843451,0.121946886
386,17.52257596546224,17.428793,17.620108,0.0249730967320912,-0.06651923,0.123323366
387,17.569783821800367,17.474094,17.668484,0.026797949977798403,-0.06640871,0.12621891
388,17.612128629574247,17.514273,17.713497,0.0238564304960366,-0.07120796,0.12636581
389,17.652355254297635,17.55483,17.75357,0.018930788128596093,-0.07579502,0.121476255
390,17.69643342388709,17.597921,17.79811,0.01766172515179861,-0.07813617,0.1203561
391,17.741280558373305,17.644773,17.841953,0.01731733310522038,-0.076646134,0.118803024
392,17.78232812881173,17.686005,17.882896,0.012866868934582939,-0.08108386,0.1145491
393,17.828840800475767,17.730677,17.932276,0.01402930258568693,-0.08104798,0.11801411
394,17.875960156175772,17.777498,17.979666,0.01588026348814839,-0.0797567,0.120776474
395,17.920084386359623,17.82362,18.023031,0.014395272010869254,-0.07918456,0.11772293
396,17.965369614034053,17.869415,18.067244,0.014169739365729843,-0.078816324,0.11661858
397,18.01176074856623,17.915699,18.115377,0.015267473880371227,-0.07862451,0.11969124
398,18.06360502735901,17.9657,18.167387,0.02187655604841535,-0.07306425,0.12769276
399,18.10680222549787,18.008215,18.211592,0.01998306989219045,-0.07537233,0.12513594
400,18.148753522347786,18.049765,18.252312,0.01628858942925726,-0.07889586,0.12188055
401,18.19702223283816,18.098063,18.301153,0.019157275620988793,-0.07689771,0.12387095
402,18.241636404882627,18.141926,18.34671,0.018327157148417796,-0.07825624,0.12407252
403,18.29182875568673,18.191584,18.396753,0.02321763582522835,-0.07418489,0.13097213
404,18.332234648026226,18.230345,18.438438,0.018213940109419857,-0.08060497,0.12708013
405,18.383770120566087,18.284828,18.486727,0.024346965194786806,-0.07275699,0.13007328
406,18.427315236288713,18.329065,18.530592,0.02277489955701605,-0.0738432,0.12851743
407,18.47609910072759,18.377445,18.581533,0.02637858696443051,-0.07118604,0.13355091
408,18.52001421033353,18.420794,18.626837,0.025185113676564477,-0.07313661,0.13368428
409,18.56831071892354,18.470608,18.674267,0.028414062875798167,-0.06877748,0.1348598
410,18.612410037319478,18.514725,18.717436,0.027216949133294636,-0.06975142,0.13310319
411,18.659262776638762,18.561537,18.764,0.02883945086970065,-0.06789566,0.13417143
412,18.697327509641653,18.599108,18.80195,0.021516414902525205,-0.075828485,0.12716015
413,18.74047440722163,18.642412,18.844952,0.01929291997449727,-0.077894166,0.12541513
414,18.78874600909807,18.692255,18.890947,0.02224487592478347,-0.0734409,0.12649973
415,18.83774673028818,18.743347,18.938423,0.02587825147171411,-0.06823924,0.12857157
416,18.87963907769898,18.786316,18.97882,0.022563516674905817,-0.06970045,0.12412731
417,18.91973487333978,18.825996,19.019564,0.017338753105720098,-0.07553787,0.12056121
418,18.967951431846533,18.873568,19.067999,0.020236397076437127,-0.07319124,0.122490905
419,19.023746736093294,18.926468,19.125605,0.03076365509070673,-0.06484441,0.13435572
420,19.065268549163996,18.96794,19.167006,0.027253970180077584,-0.069344155,0.13136041
421,19.108561270414434,19.010572,19.212002,0.0254006833367599,-0.07183506,0.13064711
422,19.152495709435122,19.054676,19.25529,0.02403217930295483,-0.07365464,0.12901528
423,19.200057254040544,19.101496,19.30345,0.026292905799082337,-0.071825325,0.13166073
424,19.249462573337272,19.14976,19.352587,0.03030475441304156,-0.068278566,0.13757642
425,19.29659335029129,19.197489,19.39914,0.032030161240383465,-0.06584772,0.13718975
426,19.342163551687328,19.243305,19.444008,0.03233249666810087,-0.065708674,0.13669705
427,19.389517902224036,19.287918,19.49418,0.0343926344284491,-0.06599729,0.14159973
428,19.437013062666885,19.334257,19.544174,0.03678062061548375,-0.06519258,0.14595707
429,19.482231315049273,19.377022,19.592957,0.036626194409759984,-0.06870297,0.15008569
430,19.528321190594696,19.422365,19.638544,0.037574509198042574,-0.06741025,0.15173651
431,19.569235369556118,19.462778,19.67976,0.03292170351862814,-0.07372997,0.14693575
432,19.615422695856008,19.508736,19.725672,0.03356773712583414,-0.07303224,0.14633787
433,19.66008320219948,19.552197,19.770319,0.03311104275720292,-0.07386061,0.14614344
434,19.709649152055388,19.599897,19.82305,0.037456056293958616,-0.07169672,0.15357792
435,19.75660602739919,19.646746,19.869808,0.03908565579595215,-0.070107855,0.15454967
436,19.804774084797675,19.69293,19.920444,0.041884365496759716,-0.06936136,0.15978692
437,19.850279063583425,19.737364,19.965454,0.04205355693221856,-0.06927942,0.15912727
438,19.899354174068183,19.784237,20.016644,0.045840493230319544,-0.067734346,0.16547588
439,19.944587549911265,19.8292,20.062382,0.04584222350641895,-0.06841271,0.16610718
440,19.98941478613941,19.874025,20.106638,0.0452648947864451,-0.06775569,0.16587824
441,20.03390566659874,19.918625,20.150696,0.04440230125206314,-0.0685648,0.16440053
442,20.079411923353614,19.961512,20.19906,0.04472888661267517,-0.07076781,0.16780674
443,20.128598542439494,20.010036,20.248981,0.04869181946577927,-0.067379974,0.17251654
444,20.176734215943064,20.056896,20.299063,0.05148023411210579,-0.0660294,0.17697811
445,20.222880692588166,20.100412,20.348476,0.05234592150468579,-0.06826146,0.18041244
446,20.265918046103007,20.144308,20.390358,0.0500577323488419,-0.06897815,0.17753783
447,20.309725095762712,20.185822,20.436281,0.04858841699303248,-0.072643824,0.17727843
448,20.35487229742105,20.230568,20.482162,0.048572521179014956,-0.072653644,0.1779519
449,20.401139443093243,20.276691,20.528673,0.04913729078862583,-0.07190451,0.17842
450,20.450349199730997,20.325539,20.57864,0.05289910806662154,-0.06984002,0.1830667
451,20.49387567287417,20.367302,20.623081,0.051042712489505995,-0.07384044,0.1836315
452,20.53771887325757,20.410849,20.66763,0.04959279764883094,-0.07555393,0.18172733
453,20.580202899660648,20.454462,20.709608,0.046749611276661156,-0.07734052,0.17869143
454,20.625313033945236,20.497763,20.757074,0.0466383187305149,-0.07808008,0.18116908
