horizon,empirical_gap_mean,empirical_gap_ci_lower,empirical_gap_ci_upper,predicted_gap_mean,predicted_gap_ci_lower,predicted_gap_ci_upper,pair_error_mean,pair_error_ci_lower,pair_error_ci_upper
2143,9.0263786536927,8.872664,9.184983,8.958661300247483,8.916199,9.003185,0.0,0.0,0.0
2144,9.030608707410474,8.877625,9.18837,8.962841730158937,8.92036,9.007386,0.0,0.0,0.0
2145,9.036396524731826,8.884852,9.19274,8.967022160070393,8.9245205,9.011587,0.0,0.0,0.0
2146,9.038204432576398,8.886873,9.194078,8.971202589981846,8.928681,9.015788,0.0,0.0,0.0
2147,9.044770162283966,8.895144,9.199575,8.975383019893298,8.932841,9.01999,0.0,0.0,0.0
2148,9.048333876843966,8.898791,9.203347,8.979563449804754,8.937002,9.024191,0.0,0.0,0.0
2149,9.051007973630636,8.900921,9.2059965,8.98374387971621,8.941163,9.028392,0.0,0.0,0.0
2150,9.056538065363476,8.905262,9.213144,8.987924309627664,8.945324,9.032594,0.0,0.0,0.0
2151,9.060766067862051,8.909766,9.217896,8.99210473953912,8.949484,9.036795,0.0,0.0,0.0
2152,9.066315453783604,8.91493,9.223479,8.996285169450575,8.953645,9.040996,0.0,0.0,0.0
2153,9.070238469826965,8.918007,9.227861,9.000465599362029,8.957806,9.045197,0.0,0.0,0.0
2154,9.074062036333482,8.92107,9.231847,9.004646029273486,8.961966,9.049398,0.0,0.0,0.0
2155,9.077305049093365,8.924337,9.235059,9.008826459184938,8.966126,9.053599,0.0,0.0,0.0
2156,9.0805478043241,8.928452,9.237335,9.013006889096395,8.970287,9.0578,0.0,0.0,0.0
2157,9.086441724150864,8.93401,9.244738,9.01718731900785,8.974448,9.062002,0.0,0.0,0.0
2158,9.091408185586259,8.938217,9.2497425,9.021367748919301,8.978608,9.066203,0.0,0.0,0.0
2159,9.092473762852174,8.939448,9.251232,9.025548178830757,8.982769,9.070404,0.0,0.0,0.0
2160,9.097256811070121,8.943695,9.255999,9.02972860874221,8.98693,9.074605,0.0,0.0,0.0
2161,9.100085266844548,8.947206,9.25793,9.033909038653666,8.99109,9.078807,0.0,0.0,0.0
2162,9.10567680942534,8.951476,9.264262,9.038089468565122,8.995251,9.083008,0.0,0.0,0.0
2163,9.109267261394587,8.955646,9.267419,9.042269898476576,8.999412,9.087209,0.0,0.0,0.0
2164,9.111586064772153,8.957987,9.270608,9.046450328388032,9.003572,9.091411,0.0,0.0,0.0
2165,9.114975710684023,8.960549,9.273868,9.050630758299487,9.007732,9.095612,0.0,0.0,0.0
2166,9.1190253535085,8.96412,9.27848,9.05481118821094,9.011893,9.0998125,0.0,0.0,0.0
2167,9.124979850892933,8.97158,9.283539,9.058991618122395,9.016054,9.104013,0.0,0.0,0.0
2168,9.127809889955172,8.97403,9.286078,9.06317204803385,9.020215,9.108215,0.0,0.0,0.0
2169,9.13107212462233,8.977538,9.289251,9.067352477945304,9.024375,9.112416,0.0,0.0,0.0
2170,9.134782606094404,8.981777,9.29268,9.071532907856758,9.028536,9.116617,0.0,0.0,0.0
2171,9.138846248284215,8.986063,9.298143,9.075713337768212,9.032697,9.120819,0.0,0.0,0.0
2172,9.145642742500831,8.992711,9.30561,9.079893767679668,9.036857,9.12502,0.0,0.0,0.0
2173,9.147430119784758,8.992983,9.308471,9.084074197591123,9.041018,9.129221,0.0,0.0,0.0
2174,9.152788605955925,8.998568,9.3132,9.088254627502579,9.045178,9.133422,0.0,0.0,0.0
2175,9.157406955464712,9.002588,9.317916,9.092435057414033,9.049339,9.137624,0.0,0.0,0.0
2176,9.161460317871073,9.0054035,9.322616,9.096615487325487,9.053499,9.141825,0.0,0.0,0.0
2177,9.164300989732327,9.007866,9.325957,9.100795917236944,9.05766,9.146026,0.0,0.0,0.0
2178,9.168958114503377,9.011641,9.332125,9.104976347148398,9.061821,9.150228,0.0,0.0,0.0
2179,9.176098467389439,9.018411,9.339413,9.10915677705985,9.065981,9.1544285,0.0,0.0,0.0
2180,9.180907897134965,9.023403,9.343827,9.113337206971305,9.070142,9.158629,0.0,0.0,0.0
2181,9.18671557151668,9.027382,9.351102,9.117517636882763,9.074303,9.16283,0.0,0.0,0.0
2182,9.192750562788538,9.032738,9.358047,9.121698066794217,9.078464,9.167032,0.0,0.0,0.0
2183,9.197678918297154,9.037552,9.363688,9.125878496705669,9.0826235,9.171233,0.0,0.0,0.0
2184,9.2011990874204,9.041941,9.366243,9.130058926617126,9.086784,9.175434,0.0,0.0,0.0
2185,9.20463652385421,9.044358,9.371141,9.134239356528582,9.090945,9.179636,0.0,0.0,0.0
2186,9.209478072089782,9.050428,9.375254,9.138419786440036,9.095105,9.183837,0.0,0.0,0.0
2187,9.21397813575116,9.054664,9.378673,9.14260021635149,9.099266,9.188038,0.0,0.0,0.0
2188,9.217180348681003,9.058373,9.382676,9.146780646262945,9.103427,9.192239,0.0,0.0,0.0
2189,9.222571190154303,9.064036,9.388477,9.1509610761744,9.107588,9.196441,0.0,0.0,0.0
2190,9.226154591351946,9.066793,9.3929825,9.155141506085853,9.111748,9.200642,0.0,0.0,0.0
2191,9.232503929554122,9.073005,9.399139,9.15932193599731,9.115909,9.204843,0.0,0.0,0.0
2192,9.236250804139226,9.076638,9.403298,9.163502365908764,9.1200695,9.209044,0.0,0.0,0.0
2193,9.24111454225336,9.081673,9.408039,9.167682795820216,9.12423,9.213245,0.0,0.0,0.0
2194,9.245105932104776,9.084478,9.413139,9.171863225731672,9.12839,9.217446,0.0,0.0,0.0
2195,9.250111234813472,9.090265,9.417287,9.176043655643127,9.132551,9.221647,0.0,0.0,0.0
2196,9.254920586788755,9.095813,9.421517,9.180224085554583,9.136712,9.225849,0.0,0.0,0.0
2197,9.258295201445852,9.098927,9.424932,9.184404515466035,9.140872,9.23005,0.0,0.0,0.0
2198,9.26287120937429,9.102557,9.429653,9.188584945377494,9.145033,9.234251,0.0,0.0,0.0
2199,9.270446374161283,9.1112175,9.437048,9.192765375288948,9.149194,9.238453,0.0,0.0,0.0
2200,9.272662284279418,9.112937,9.439199,9.196945805200402,9.153355,9.242654,0.0,0.0,0.0
2201,9.27696451533819,9.117676,9.443026,9.201126235111856,9.157515,9.246855,0.0,0.0,0.0
2202,9.282980567879186,9.122725,9.449342,9.205306665023311,9.161675,9.251056,0.0,0.0,0.0
2203,9.288443638850874,9.129029,9.453916,9.209487094934765,9.165836,9.255258,0.0,0.0,0.0
2204,9.295045641663307,9.136312,9.460184,9.21366752484622,9.169996,9.259459,0.0,0.0,0.0
2205,9.301089942240464,9.141207,9.467619,9.217847954757673,9.174157,9.2636595,0.0,0.0,0.0
2206,9.306497122897358,9.14562,9.474023,9.222028384669132,9.178318,9.26786,0.0,0.0,0.0
2207,9.309605344658841,9.148324,9.47847,9.226208814580584,9.182479,9.272062,0.0,0.0,0.0
2208,9.314400312430513,9.153939,9.482964,9.23038924449204,9.186639,9.276263,0.0,0.0,0.0
2209,9.320692376538187,9.161367,9.487816,9.234569674403494,9.1908,9.280464,0.0,0.0,0.0
2210,9.324194586996159,9.1650095,9.490807,9.238750104314951,9.194961,9.284666,0.0,0.0,0.0
2211,9.329703129511437,9.170542,9.495934,9.242930534226401,9.199121,9.288867,0.0,0.0,0.0
2212,9.331281416736402,9.171745,9.498405,9.247110964137857,9.203281,9.293068,0.0,0.0,0.0
2213,9.33735532915346,9.177453,9.504564,9.25129139404931,9.207442,9.297269,0.0,0.0,0.0
2214,9.341611995200045,9.182232,9.508797,9.255471823960768,9.211603,9.301471,0.0,0.0,0.0
2215,9.345882328213216,9.186253,9.512634,9.25965225387222,9.215763,9.305672,0.0,0.0,0.0
2216,9.3518830270388,9.192129,9.518718,9.263832683783674,9.219924,9.309873,0.0,0.0,0.0
2217,9.3560804361035,9.196873,9.5226,9.268013113695133,9.224085,9.3140745,0.0,0.0,0.0
2218,9.359952800868319,9.200726,9.527034,9.272193543606587,9.228246,9.318275,0.0,0.0,0.0
2219,9.363984521271494,9.204078,9.530622,9.276373973518039,9.232406,9.322476,0.0,0.0,0.0
2220,9.368923546076028,9.209039,9.536173,9.280554403429495,9.236567,9.326677,0.0,0.0,0.0
2221,9.37171690194038,9.211496,9.540095,9.284734833340954,9.240727,9.330879,0.0,0.0,0.0
2222,9.376227157161328,9.214487,9.545457,9.288915263252408,9.244887,9.33508,0.0,0.0,0.0
2223,9.381054365309115,9.2204895,9.550115,9.29309569316386,9.249048,9.339281,0.0,0.0,0.0
2224,9.385903439523616,9.224723,9.554836,9.297276123075314,9.253209,9.343483,0.0,0.0,0.0
2225,9.391760715556586,9.229857,9.562655,9.30145655298677,9.25737,9.347684,0.0,0.0,0.0
2226,9.39719258855299,9.236884,9.566468,9.305636982898227,9.26153,9.351885,0.0,0.0,0.0
2227,9.403044593050279,9.242407,9.573112,9.309817412809679,9.265691,9.356086,0.0,0.0,0.0
2228,9.4075991194212,9.247108,9.577608,9.313997842721134,9.269852,9.360288,0.0,0.0,0.0
2229,9.412916512915018,9.253518,9.58329,9.318178272632588,9.274013,9.364489,0.0,0.0,0.0
2230,9.417339064702123,9.258461,9.587569,9.322358702544046,9.2781725,9.36869,0.0,0.0,0.0
2231,9.420731478525253,9.26073,9.592207,9.326539132455498,9.282333,9.372891,0.0,0.0,0.0
2232,9.423565891217816,9.262773,9.594974,9.33071956236695,9.286494,9.377092,0.0,0.0,0.0
2233,9.425826469376045,9.2648735,9.597226,9.334899992278405,9.290654,9.381293,0.0,0.0,0.0
2234,9.42919957897735,9.267475,9.601223,9.33908042218986,9.294815,9.385494,0.0,0.0,0.0
2235,9.436331433745345,9.2745495,9.608242,9.343260852101313,9.298976,9.389696,0.0,0.0,0.0
2236,9.437435329644142,9.275629,9.608885,9.34744128201277,9.303137,9.393897,0.0,0.0,0.0
2237,9.443484228838772,9.280894,9.615593,9.351621711924226,9.307297,9.398098,0.0,0.0,0.0
2238,9.448905740023374,9.287242,9.620192,9.35580214183568,9.311458,9.4023,0.0,0.0,0.0
2239,9.452928622931237,9.291325,9.623893,9.359982571747134,9.3156185,9.406501,0.0,0.0,0.0
2240,9.453602577439693,9.291958,9.624589,9.36416300165859,9.319778,9.410702,0.0,0.0,0.0
2241,9.457488115332882,9.29627,9.627872,9.368343431570045,9.323939,9.414903,0.0,0.0,0.0
2242,9.461234729057255,9.300388,9.632242,9.3725238614815,9.3281,9.419105,0.0,0.0,0.0
2243,9.465208386590387,9.3038845,9.636422,9.376704291392958,9.332261,9.4233055,0.0,0.0,0.0
2244,9.46712856420655,9.306711,9.637514,9.380884721304408,9.336421,9.427506,0.0,0.0,0.0
2245,9.471425702337793,9.310946,9.642024,9.385065151215864,9.340582,9.431708,0.0,0.0,0.0
2246,9.478009746713361,9.317523,9.648854,9.389245581127318,9.344743,9.435909,0.0,0.0,0.0
2247,9.480371335381346,9.319885,9.650307,9.393426011038775,9.348904,9.44011,0.0,0.0,0.0
2248,9.483814375672,9.32287,9.655281,9.397606440950227,9.353064,9.444311,0.0,0.0,0.0
2249,9.48746795278591,9.325433,9.658693,9.401786870861683,9.357224,9.448513,0.0,0.0,0.0
2250,9.491113023406616,9.328285,9.663564,9.405967300773137,9.361385,9.452714,0.0,0.0,0.0
2251,9.495227497536852,9.332155,9.66807,9.410147730684594,9.365545,9.456915,0.0,0.0,0.0
2252,9.497982526917102,9.334364,9.670971,9.414328160596048,9.369706,9.461117,0.0,0.0,0.0
2253,9.50086631760457,9.336887,9.674452,9.418508590507502,9.373867,9.465318,0.0,0.0,0.0
2254,9.504403511913365,9.340225,9.678083,9.422689020418956,9.378028,9.469519,0.0,0.0,0.0
2255,9.508357246035796,9.345213,9.680558,9.426869450330411,9.382188,9.47372,0.0,0.0,0.0
2256,9.511332221093609,9.349435,9.6828985,9.431049880241867,9.386349,9.4779215,0.0,0.0,0.0
2257,9.512202778619637,9.350266,9.683406,9.435230310153319,9.39051,9.482122,0.0,0.0,0.0
2258,9.514578529649564,9.352493,9.686378,9.439410740064776,9.39467,9.486323,0.0,0.0,0.0
2259,9.517942515624867,9.355934,9.689739,9.443591169976232,9.39883,9.490525,0.0,0.0,0.0
2260,9.522394833057906,9.359011,9.696396,9.447771599887684,9.402991,9.494726,0.0,0.0,0.0
2261,9.526641312673645,9.362804,9.701089,9.45195202979914,9.407152,9.498927,0.0,0.0,0.0
2262,9.52970199079508,9.366103,9.7039995,9.456132459710597,9.411312,9.503128,0.0,0.0,0.0
2263,9.532421228588381,9.370064,9.70623,9.460312889622049,9.415473,9.50733,0.0,0.0,0.0
2264,9.535829075070817,9.373021,9.709582,9.464493319533501,9.419634,9.511531,0.0,0.0,0.0
2265,9.53971684279228,9.377016,9.713784,9.468673749444958,9.423795,9.515732,0.0,0.0,0.0
2266,9.542544769035562,9.380097,9.716047,9.472854179356414,9.427955,9.519934,0.0,0.0,0.0
2267,9.54814701446311,9.385226,9.721636,9.477034609267866,9.432116,9.524135,0.0,0.0,0.0
2268,9.55052595363159,9.386943,9.725273,9.481215039179322,9.436276,9.528336,0.0,0.0,0.0
2269,9.553684091248742,9.39002,9.728028,9.48539546909078,9.440436,9.5325365,0.0,0.0,0.0
2270,9.561401761213148,9.397819,9.735876,9.489575899002231,9.444597,9.536738,0.0,0.0,0.0
2271,9.565163901186365,9.401746,9.738594,9.493756328913687,9.448758,9.540939,0.0,0.0,0.0
2272,9.568451617850378,9.405338,9.741639,9.49793675882514,9.452919,9.54514,0.0,0.0,0.0
2273,9.571272458235985,9.407966,9.744464,9.502117188736596,9.457079,9.549341,0.0,0.0,0.0
2274,9.577921564586466,9.415476,9.750403,9.506297618648052,9.46124,9.553543,0.0,0.0,0.0
2275,9.579930395548358,9.417398,9.751911,9.51047804855951,9.465401,9.557744,0.0,0.0,0.0
2276,9.58458711609016,9.421865,9.757723,9.51465847847096,9.469561,9.561945,0.0,0.0,0.0
2277,9.58951006669158,9.42794,9.761144,9.518838908382415,9.4737215,9.566147,0.0,0.0,0.0
2278,9.59271795325673,9.430814,9.764094,9.523019338293869,9.477882,9.570348,0.0,0.0,0.0
2279,9.597717154913749,9.435689,9.768817,9.527199768205326,9.482043,9.574549,0.0,0.0,0.0
2280,9.602299621435204,9.440701,9.773558,9.531380198116779,9.486203,9.57875,0.0,0.0,0.0
2281,9.605052928660719,9.442528,9.777156,9.535560628028234,9.490364,9.582952,0.0,0.0,0.0
2282,9.608723140169253,9.44544,9.781228,9.539741057939688,9.494525,9.5871525,0.0,0.0,0.0
2283,9.611883562640514,9.44871,9.785086,9.543921487851144,9.498686,9.591353,0.0,0.0,0.0
2284,9.614821812072298,9.452,9.787692,9.5481019177626,9.502846,9.595555,0.0,0.0,0.0
2285,9.616641187604818,9.453699,9.789797,9.552282347674053,9.507007,9.599756,0.0,0.0,0.0
2286,9.621122109744363,9.457293,9.794912,9.556462777585505,9.511168,9.603957,0.0,0.0,0.0
2287,9.62511126633174,9.462077,9.799122,9.560643207496963,9.515327,9.608158,0.0,0.0,0.0
2288,9.63022578895021,9.467482,9.804153,9.564823637408416,9.519488,9.61236,0.0,0.0,0.0
2289,9.632812594833913,9.469402,9.807006,9.569004067319872,9.523649,9.616561,0.0,0.0,0.0
2290,9.636713442748935,9.473317,9.811264,9.573184497231326,9.52781,9.620762,0.0,0.0,0.0
2291,9.642463240078529,9.47833,9.816954,9.57736492714278,9.53197,9.624964,0.0,0.0,0.0
2292,9.649213070339243,9.483759,9.824313,9.581545357054237,9.536131,9.629165,0.0,0.0,0.0
2293,9.652214170568168,9.48726,9.827321,9.585725786965689,9.540292,9.633366,0.0,0.0,0.0
2294,9.656284620612873,9.490869,9.830902,9.589906216877147,9.544452,9.637567,0.0,0.0,0.0
2295,9.660017380587421,9.493965,9.834057,9.594086646788602,9.548613,9.641768,0.0,0.0,0.0
2296,9.663602516131672,9.498178,9.838002,9.598267076700052,9.552773,9.645969,0.0,0.0,0.0
2297,9.668850168056728,9.502575,9.843486,9.602447506611508,9.556934,9.65017,0.0,0.0,0.0
2298,9.674762785212465,9.50877,9.84967,9.606627936522964,9.561094,9.654372,0.0,0.0,0.0
2299,9.679227201617055,9.513455,9.8543415,9.61080836643442,9.565255,9.658573,0.0,0.0,0.0
2300,9.685275495016992,9.519893,9.86031,9.614988796345873,9.569416,9.662774,0.0,0.0,0.0
2301,9.688145786582318,9.522642,9.863279,9.619169226257329,9.573577,9.666975,0.0,0.0,0.0
2302,9.693185128974793,9.52936,9.867175,9.623349656168783,9.577737,9.671177,0.0,0.0,0.0
2303,9.694826303930826,9.530723,9.869002,9.62753008608024,9.581898,9.675378,0.0,0.0,0.0
2304,9.698319172835056,9.534275,9.872666,9.631710515991692,9.586059,9.679579,0.0,0.0,0.0
2305,9.700818799491389,9.536559,9.875277,9.63589094590315,9.590219,9.683781,0.0,0.0,0.0
2306,9.705284737362136,9.539317,9.880225,9.640071375814601,9.594379,9.687982,0.0,0.0,0.0
2307,9.70753752546099,9.541638,9.882747,9.644251805726059,9.59854,9.692183,0.0,0.0,0.0
2308,9.711446769711431,9.544878,9.887622,9.648432235637513,9.602701,9.696383,0.0,0.0,0.0
2309,9.715191318463157,9.548024,9.892408,9.652612665548967,9.606861,9.700585,0.0,0.0,0.0
2310,9.717594369205196,9.550334,9.893483,9.656793095460419,9.611022,9.704786,0.0,0.0,0.0
2311,9.721661130225526,9.552715,9.899338,9.660973525371876,9.615183,9.708987,0.0,0.0,0.0
2312,9.72538177938415,9.556081,9.904155,9.665153955283332,9.619343,9.713189,0.0,0.0,0.0
2313,9.730563612713736,9.561018,9.909039,9.669334385194784,9.623504,9.71739,0.0,0.0,0.0
2314,9.734510864134153,9.566357,9.912272,9.673514815106241,9.627665,9.721591,0.0,0.0,0.0
2315,9.74203652472832,9.573344,9.919985,9.677695245017695,9.631825,9.725792,0.0,0.0,0.0
2316,9.744422821355318,9.575331,9.923294,9.681875674929152,9.635985,9.729994,0.0,0.0,0.0
2317,9.74533456611624,9.576322,9.923739,9.686056104840604,9.640146,9.734195,0.0,0.0,0.0
2318,9.749015066568917,9.580899,9.9270525,9.690236534752062,9.644307,9.738396,0.0,0.0,0.0
2319,9.753000599633458,9.585031,9.9305935,9.694416964663512,9.648468,9.742598,0.0,0.0,0.0
2320,9.756149226748821,9.587815,9.934239,9.698597394574968,9.652628,9.7467985,0.0,0.0,0.0
2321,9.762332073289654,9.594925,9.939443,9.702777824486423,9.656789,9.750999,0.0,0.0,0.0
2322,9.766958708579741,9.5987625,9.944656,9.706958254397877,9.66095,9.7552,0.0,0.0,0.0
2323,9.76872950044993,9.601151,9.946192,9.711138684309335,9.66511,9.759402,0.0,0.0,0.0
2324,9.775251155185272,9.607529,9.951962,9.715319114220787,9.6692705,9.763603,0.0,0.0,0.0
2325,9.783522343365549,9.616942,9.958624,9.719499544132242,9.673431,9.767804,0.0,0.0,0.0
2326,9.786467385511836,9.618757,9.962077,9.723679974043696,9.677592,9.772006,0.0,0.0,0.0
2327,9.789374531868637,9.622103,9.964911,9.727860403955152,9.681752,9.776207,0.0,0.0,0.0
2328,9.79236307290154,9.625453,9.967388,9.732040833866607,9.685913,9.780408,0.0,0.0,0.0
2329,9.797510258099097,9.630598,9.972052,9.736221263778061,9.690074,9.784609,0.0,0.0,0.0
2330,9.805017614497292,9.638395,9.979182,9.740401693689511,9.694234,9.788811,0.0,0.0,0.0
2331,9.809300580087069,9.643139,9.983108,9.744582123600969,9.698395,9.793012,0.0,0.0,0.0
2332,9.81357305130743,9.645943,9.988132,9.748762553512426,9.702556,9.797213,0.0,0.0,0.0
2333,9.819817466838556,9.6516905,9.994945,9.752942983423878,9.706717,9.8014145,0.0,0.0,0.0
2334,9.821345262465972,9.653103,9.996011,9.757123413335336,9.710876,9.805615,0.0,0.0,0.0
2335,9.825989202908406,9.656316,10.002669,9.76130384324679,9.715037,9.809816,0.0,0.0,0.0
2336,9.832012938878723,9.662231,10.007316,9.765484273158247,9.719198,9.814017,0.0,0.0,0.0
2337,9.836386153599195,9.665627,10.012593,9.769664703069697,9.723359,9.818219,0.0,0.0,0.0
2338,9.840505259374387,9.669962,10.016752,9.773845132981155,9.727519,9.82242,0.0,0.0,0.0
2339,9.843618551462653,9.672547,10.019167,9.77802556289261,9.73168,9.826621,0.0,0.0,0.0
2340,9.847490147441867,9.675439,10.023576,9.782205992804064,9.735841,9.830822,0.0,0.0,0.0
2341,9.850739044273714,9.678779,10.026715,9.786386422715516,9.740001,9.835024,0.0,0.0,0.0
2342,9.857004788950173,9.684947,10.033325,9.790566852626974,9.744162,9.839225,0.0,0.0,0.0
2343,9.86045539732,9.689019,10.036551,9.794747282538427,9.7483225,9.843426,0.0,0.0,0.0
2344,9.865169274312086,9.694474,10.040327,9.798927712449883,9.752483,9.847628,0.0,0.0,0.0
2345,9.871616688320607,9.699953,10.047882,9.803108142361335,9.756643,9.851829,0.0,0.0,0.0
2346,9.877251748647044,9.705439,10.053062,9.807288572272792,9.760804,9.8560295,0.0,0.0,0.0
2347,9.881292145392333,9.709341,10.057363,9.811469002184246,9.764965,9.86023,0.0,0.0,0.0
2348,9.887216058483709,9.716249,10.062893,9.815649432095704,9.769125,9.864432,0.0,0.0,0.0
2349,9.891911564246618,9.720557,10.068274,9.819829862007156,9.773286,9.868633,0.0,0.0,0.0
2350,9.895444498139506,9.723711,10.0716,9.82401029191861,9.777447,9.872834,0.0,0.0,0.0
2351,9.899702131050454,9.727478,10.075854,9.828190721830063,9.781608,9.877036,0.0,0.0,0.0
2352,9.902790440370378,9.730783,10.078882,9.83237115174152,9.785768,9.881237,0.0,0.0,0.0
2353,9.908411408348947,9.737148,10.08436,9.836551581652973,9.789928,9.885438,0.0,0.0,0.0
2354,9.910595952055,9.739149,10.086043,9.84073201156443,9.794089,9.889639,0.0,0.0,0.0
2355,9.916555344437523,9.744373,10.092876,9.844912441475884,9.79825,9.893841,0.0,0.0,0.0
2356,9.920188631983832,9.74876,10.096693,9.849092871387338,9.80241,9.898042,0.0,0.0,0.0
2357,9.922906996407422,9.751246,10.099141,9.853273301298794,9.806571,9.902243,0.0,0.0,0.0
2358,9.928190085740408,9.756185,10.105122,9.857453731210247,9.810732,9.906445,0.0,0.0,0.0
2359,9.93032327455472,9.758821,10.106482,9.861634161121705,9.814892,9.9106455,0.0,0.0,0.0
2360,9.937453667665345,9.765938,10.113049,9.865814591033155,9.819053,9.914846,0.0,0.0,0.0
2361,9.941405007235646,9.770741,10.115806,9.86999502094461,9.823214,9.919047,0.0,0.0,0.0
2362,9.945441916277126,9.775603,10.118748,9.874175450856066,9.827374,9.923249,0.0,0.0,0.0
2363,9.948726193263294,9.779273,10.121055,9.878355880767522,9.831534,9.92745,0.0,0.0,0.0
2364,9.954979309192318,9.786225,10.127509,9.882536310678976,9.835695,9.931651,0.0,0.0,0.0
2365,9.962203307835292,9.793727,10.134536,9.886716740590431,9.839856,9.935853,0.0,0.0,0.0
2366,9.966027863295283,9.797154,10.137924,9.890897170501884,9.844016,9.940054,0.0,0.0,0.0
2367,9.969616123671964,9.801098,10.141831,9.895077600413343,9.848177,9.944255,0.0,0.0,0.0
2368,9.974291232294494,9.80553,10.146473,9.899258030324797,9.852338,9.948456,0.0,0.0,0.0
2369,9.977709363407778,9.808662,10.150331,9.903438460236249,9.856499,9.952658,0.0,0.0,0.0
2370,9.979438968559657,9.810392,10.152397,9.907618890147704,9.860659,9.956859,0.0,0.0,0.0
2371,9.98155005760833,9.812168,10.154643,9.911799320059158,9.86482,9.96106,0.0,0.0,0.0
2372,9.983677411388474,9.815234,10.156383,9.915979749970614,9.86898,9.965261,0.0,0.0,0.0
2373,9.986078101151456,9.817132,10.159184,9.920160179882068,9.873141,9.969462,0.0,0.0,0.0
2374,9.988414600600517,9.820156,10.160686,9.924340609793523,9.877301,9.973663,0.0,0.0,0.0
2375,9.990817147003082,9.822607,10.163437,9.928521039704977,9.881462,9.977864,0.0,0.0,0.0
2376,9.995773450403304,9.827324,10.168506,9.932701469616434,9.885623,9.982066,0.0,0.0,0.0
2377,10.001141992366833,9.832994,10.174285,9.936881899527888,9.889783,9.986267,0.0,0.0,0.0
2378,10.00354383326378,9.835773,10.176387,9.941062329439346,9.893944,9.990468,0.0,0.0,0.0
2379,10.006760059268116,9.838342,10.179238,9.945242759350798,9.898105,9.99467,0.0,0.0,0.0
2380,10.014263661743614,9.845155,10.187645,9.949423189262253,9.902266,9.998871,0.0,0.0,0.0
